"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2023,202301,1369568,2023001248880,20736.0,2023013695681,591648,1,1,20898.0,1,2,63,6,1,100,0,0,10,101,1,10,10700,1,11
2023,202301,1369730,2023001251278,10368.0,2023013697301,231748,1,1,10368.0,1,2,32,1,1,100,4,426,10,101,1,10,56000,1,11
2023,202301,1369730,2023001251278,10368.0,2023013697301,231748,1,2,10206.0,1,1,33,1,8,826,3,300,11,115,1,10,73000,1,11
2023,202301,1370216,2023001257321,17982.0,2023013702161,50248,1,1,18144.0,2,2,42,6,2,200,0,0,5,50,1,10,16800,1,11
2023,202301,1370216,2023001257321,17982.0,2023013702161,50248,1,2,13284.0,0,2,20,6,2,200,0,0,6,63,1,10,27000,1,11
2023,202301,1370378,2023001259725,6480.0,2023013703781,331048,1,2,7614.0,2,1,36,1,1,100,0,0,11,114,1,14,124000,1,12
2023,202301,1370540,2023001262051,11178.0,2023013705401,50148,1,1,11340.0,0,1,40,1,1,100,1,100,6,63,1,10,45000,1,11
2023,202301,1370540,2023001262051,11178.0,2023013705401,50148,1,2,10368.0,0,2,47,1,1,100,1,100,6,65,1,10,79000,1,11
2023,202301,1370702,2023001264142,8424.0,2023013707021,470148,1,1,8586.0,0,2,60,4,1,100,0,0,6,65,1,10,10000,1,11
2023,202301,1370864,2023001266282,9720.0,2023013708641,410048,1,1,9720.0,2,2,55,1,1,100,0,0,7,71,1,10,57000,1,11
2023,202301,1370864,2023001266282,9720.0,2023013708641,410048,1,3,9072.0,0,1,29,6,1,100,0,0,10,101,1,10,75000,1,11
2023,202301,1370864,2023001266282,9720.0,2023013708641,410048,1,4,7290.0,0,1,24,6,1,100,0,0,8,81,1,10,15000,1,11
2023,202301,1371026,2023001268581,29484.0,2023013710261,590848,1,1,29484.0,2,2,37,1,8,826,0,0,8,81,1,10,45000,1,11
2023,202301,1371026,2023001268581,29484.0,2023013710261,590848,1,2,25920.0,2,1,39,1,1,100,0,0,6,63,1,10,29500,1,11
2023,202301,1371188,2023001270756,12960.0,2023013711881,590448,1,3,17496.0,0,2,26,6,7,700,1,100,11,114,1,10,58000,1,11
2023,202301,1371350,2023001272773,9072.0,2023013713501,490748,1,1,9072.0,2,2,33,1,1,100,0,0,10,101,1,10,32000,1,11
2023,202301,1371350,2023001272773,9072.0,2023013713501,490748,1,2,11664.0,2,1,34,1,1,100,0,0,10,101,1,10,52000,1,11
2023,202301,1371512,2023001274736,13608.0,2023013715121,200448,1,2,18792.0,0,2,47,1,1,100,0,0,10,101,1,10,65000,1,11
2023,202301,1371674,2023001276457,17010.0,2023013716741,463148,1,1,17172.0,2,1,43,1,1,100,0,0,8,81,1,10,50000,1,11
2023,202301,1371836,2023001278493,20250.0,2023013718361,250648,1,1,20250.0,3,1,47,1,2,200,0,0,11,114,1,10,76000,1,11
2023,202301,1371836,2023001278493,20250.0,2023013718361,250648,1,2,25758.0,3,2,42,1,2,200,0,0,10,101,1,10,40000,1,11
2023,202301,1371998,2023001280755,18630.0,2023013719981,251548,1,1,18630.0,0,1,27,1,1,100,0,0,10,101,1,10,20000,1,11
2023,202301,1371998,2023001280755,18630.0,2023013719981,251548,1,2,16848.0,0,2,25,1,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,1372322,2023001285124,1296.0,2023013723221,10048,1,1,1296.0,0,1,64,5,8,826,0,0,6,65,1,10,7200,2,20
2023,202301,1372484,2023001287143,40500.0,2023013724841,310048,1,1,40500.0,2,2,38,3,7,700,1,100,7,71,1,10,9000,1,11
2023,202301,1372646,2023001289331,12798.0,2023013726461,330548,1,1,12798.0,1,2,29,1,8,826,1,100,10,101,1,10,68000,1,11
2023,202301,1372646,2023001289331,12798.0,2023013726461,330548,1,2,17820.0,1,1,36,1,8,826,1,100,6,65,1,10,68000,1,11
2023,202301,1372808,2023001291242,1296.0,2023013728081,580048,1,1,1458.0,4,2,45,1,1,100,0,0,10,101,1,10,15000,1,11
2023,202301,1372808,2023001291242,1296.0,2023013728081,580048,1,2,1782.0,4,1,49,1,1,100,0,0,10,101,1,10,150000,1,11
2023,202301,1373132,2023001295400,1620.0,2023013731321,480248,1,1,1620.0,1,2,43,1,1,100,0,0,10,101,1,10,0,1,11
2023,202301,1373132,2023001295400,1620.0,2023013731321,480248,1,2,1296.0,1,1,45,1,1,100,0,0,6,65,1,10,0,1,11
2023,202301,1373618,2023001301368,10206.0,2023013736181,462948,1,3,8910.0,0,2,29,2,1,100,0,0,11,114,1,10,38400,1,11
2023,202301,1373780,2023001303330,24786.0,2023013737801,460848,1,2,23490.0,3,2,36,1,8,826,1,100,3,30,1,10,35000,1,11
2023,202301,1373780,2023001303330,24786.0,2023013737801,460848,1,6,23976.0,3,1,39,1,8,826,1,100,3,30,1,10,34000,1,11
2023,202301,1374266,2023001309822,13770.0,2023013742661,750048,1,1,13608.0,5,2,36,4,7,700,1,100,5,50,1,10,30000,1,11
2023,202301,1375238,2023001321864,1296.0,2023013752381,100048,1,1,1296.0,0,2,54,6,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,1375400,2023001324368,4212.0,2023013754001,680348,1,1,4212.0,3,2,51,1,1,100,1,100,0,2,1,10,2000,1,11
2023,202301,1375400,2023001324368,4212.0,2023013754001,680348,1,2,5346.0,3,1,52,1,1,100,1,100,6,63,1,10,0,1,11
2023,202301,1375400,2023001324368,4212.0,2023013754001,680348,1,3,5022.0,0,2,24,6,1,100,1,100,10,101,1,10,55000,1,11
2023,202301,1375400,2023001324368,4212.0,2023013754001,680348,1,4,4860.0,0,1,22,6,1,100,1,100,6,63,1,10,9300,1,11
2023,202301,1375562,2023001326577,76464.0,2023013755621,463348,1,1,76626.0,0,1,43,3,2,200,0,0,6,64,1,10,66000,1,11
2023,202301,1375886,2023001330707,9558.0,2023013758861,463748,1,3,8910.0,0,1,33,2,4,400,0,0,7,71,1,10,110000,1,11
2023,202301,1376210,2023001334705,9396.0,2023013762101,230648,1,1,9396.0,0,1,51,1,1,100,0,0,11,114,1,10,150000,1,11
2023,202301,1376372,2023001336765,17010.0,2023013763721,460848,1,1,17172.0,3,2,58,6,8,826,1,100,2,23,1,10,40000,1,11
2023,202301,1376372,2023001336765,17010.0,2023013763721,460848,1,2,12474.0,0,2,30,6,8,826,1,100,6,63,1,10,28600,1,11
2023,202301,1376372,2023001336765,17010.0,2023013763721,460848,1,3,14418.0,0,1,25,6,8,826,1,100,6,63,1,10,13300,1,11
2023,202301,1376534,2023001338839,22842.0,2023013765341,40048,1,1,22842.0,2,2,39,1,1,100,4,498,7,71,1,10,52000,1,11
2023,202301,1376534,2023001338839,22842.0,2023013765341,40048,1,2,44712.0,2,1,40,1,1,100,4,498,6,63,1,10,45000,1,11
2023,202301,1376534,2023001338839,22842.0,2023013765341,40048,1,3,26568.0,0,2,20,6,1,100,4,498,7,71,1,10,28000,1,11
2023,202301,1377344,2023001349696,1296.0,2023013773441,10048,1,1,1458.0,2,2,38,1,1,100,0,0,10,101,1,10,9300,1,11
2023,202301,1377344,2023001349696,1296.0,2023013773441,10048,1,2,1296.0,2,1,36,1,1,100,0,0,8,81,1,10,72000,2,20
2023,202301,1377506,2023001351952,8748.0,2023013775061,591348,1,1,8748.0,0,1,31,1,1,100,1,100,10,101,1,10,72000,1,11
2023,202301,1377506,2023001351952,8748.0,2023013775061,591348,1,2,9072.0,0,2,27,1,1,100,0,0,10,101,1,10,45000,1,11
2023,202301,1377668,2023001354288,14904.0,2023013776681,520348,1,1,14904.0,0,1,56,6,1,100,0,0,10,101,1,10,91000,2,20
2023,202301,1377830,2023001356278,16686.0,2023013778301,250748,1,1,16848.0,1,1,65,1,1,100,0,0,7,71,1,10,111000,1,11
2023,202301,1377830,2023001356278,16686.0,2023013778301,250748,1,2,20574.0,1,2,58,1,7,700,4,424,10,101,1,10,105000,1,11
2023,202301,1378154,2023001360684,28026.0,2023013781541,461748,1,1,28026.0,0,1,53,6,2,200,0,0,6,63,1,10,8000,1,11
2023,202301,1378316,2023001362625,11664.0,2023013783161,520448,1,1,11664.0,0,1,32,6,1,100,0,0,6,64,1,10,35000,1,11
2023,202301,1378478,2023001364968,14094.0,2023013784781,540148,1,1,14094.0,0,1,64,1,8,826,1,100,6,65,1,10,80000,1,11
2023,202301,1378640,2023001367095,44064.0,2023013786401,590448,1,1,43902.0,0,1,57,3,8,826,1,100,6,63,1,10,18000,1,11
2023,202301,1378964,2023001371075,9234.0,2023013789641,460948,1,1,9234.0,2,2,47,1,1,100,0,0,10,101,1,10,0,1,11
2023,202301,1378964,2023001371075,9234.0,2023013789641,460948,1,2,10368.0,2,1,45,1,1,100,0,0,10,101,1,10,75000,1,11
2023,202301,1379126,2023001373161,18468.0,2023013791261,530148,1,1,18468.0,0,2,27,1,1,100,0,0,10,101,1,10,75000,1,11
2023,202301,1379126,2023001373161,18468.0,2023013791261,530148,1,2,19764.0,0,1,28,1,9,907,1,100,6,64,1,10,28000,1,11
2023,202301,1379288,2023001374995,9234.0,2023013792881,450148,1,2,9882.0,0,2,63,1,1,100,0,0,7,71,1,10,20000,1,11
2023,202301,1379450,2023001376952,9396.0,2023013794501,251548,1,1,9558.0,0,2,24,6,1,100,0,0,10,101,1,10,65000,1,11
2023,202301,1379450,2023001376952,9396.0,2023013794501,251548,1,2,8748.0,0,2,25,6,1,100,0,0,11,115,1,10,20000,1,11
2023,202301,1379450,2023001376952,9396.0,2023013794501,251548,1,3,10692.0,0,2,24,6,1,100,0,0,10,101,1,10,41100,1,11
2023,202301,1379612,2023001378859,12474.0,2023013796121,360048,1,1,12312.0,3,2,44,1,8,826,1,100,6,63,1,10,45000,1,11
2023,202301,1379612,2023001378859,12474.0,2023013796121,360048,1,2,7938.0,3,1,48,1,8,826,1,100,6,64,1,10,65000,1,11
2023,202301,1379774,2023001380974,5994.0,2023013797741,460648,1,1,5832.0,4,2,33,6,1,100,0,0,6,63,1,10,3800,1,11
2023,202301,1380098,2023001384966,26730.0,2023013800981,331048,1,3,43416.0,0,1,37,6,7,700,4,498,8,81,1,10,23000,1,11
2023,202301,1380260,2023001387161,19440.0,2023013802601,500048,1,1,19440.0,0,1,47,4,1,100,0,0,7,71,1,10,200000,2,20
2023,202301,1380260,2023001387161,19440.0,2023013802601,500048,1,2,50706.0,0,1,31,6,1,100,0,0,10,101,1,10,35000,1,11
2023,202301,1380584,2023001391357,10206.0,2023013805841,530548,1,1,10206.0,2,1,40,1,1,100,0,0,10,101,1,10,300000,1,11
2023,202301,1380584,2023001391357,10206.0,2023013805841,530548,1,2,10530.0,2,2,36,1,1,100,0,0,10,101,1,10,55000,1,11
2023,202301,1380746,2023001393598,22194.0,2023013807461,470248,1,1,22194.0,2,1,36,1,1,100,0,0,8,81,1,10,78000,1,11
2023,202301,1380746,2023001393598,22194.0,2023013807461,470248,1,2,19602.0,2,2,37,1,1,100,0,0,6,65,1,10,75000,1,11
2023,202301,1380908,2023001395451,5508.0,2023013809081,600048,1,2,5994.0,0,2,62,1,1,100,0,0,7,71,1,10,60000,1,11
2023,202301,1381394,2023001401454,11988.0,2023013813941,520248,1,1,11988.0,0,1,47,1,6,610,0,0,11,114,1,10,145000,1,11
2023,202301,1381394,2023001401454,11988.0,2023013813941,520248,1,2,11664.0,0,2,47,1,1,100,0,0,11,114,1,10,13000,1,11
2023,202301,1381880,2023001407250,48276.0,2023013818801,460748,1,2,46656.0,0,2,35,2,1,100,0,0,6,65,1,10,20000,1,11
2023,202301,1381880,2023001407250,48276.0,2023013818801,460748,1,3,46332.0,0,1,44,2,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,1382204,2023001411998,1458.0,2023013822041,380248,1,2,1458.0,0,2,63,1,1,100,0,0,7,71,1,10,35000,1,11
2023,202301,1382528,2023001416548,9396.0,2023013825281,530848,1,1,9396.0,0,1,30,1,6,610,0,0,10,101,1,10,98000,1,11
2023,202301,1382528,2023001416548,9396.0,2023013825281,530848,1,2,8748.0,0,2,31,1,6,610,0,0,11,114,1,10,40000,1,11
2023,202301,1382852,2023001420666,8424.0,2023013828521,350248,1,1,8424.0,0,2,51,1,1,100,0,0,6,63,1,10,128000,1,11
2023,202301,1382852,2023001420666,8424.0,2023013828521,350248,1,2,2754.0,0,1,60,1,8,802,0,0,6,63,1,10,65000,1,11
2023,202301,1383014,2023001422799,13608.0,2023013830141,230448,1,1,13608.0,0,2,49,1,1,100,0,0,7,71,1,10,50000,1,11
2023,202301,1383014,2023001422799,13608.0,2023013830141,230448,1,2,13122.0,0,1,47,1,1,100,0,0,6,63,1,10,88000,1,11
2023,202301,1383176,2023001424675,16362.0,2023013831761,510048,1,1,16362.0,0,2,31,6,7,700,1,100,11,114,1,10,60000,1,11
2023,202301,1383338,2023001426819,22680.0,2023013833381,680348,1,2,22842.0,1,1,56,1,8,826,1,100,7,71,1,12,63000,1,11
2023,202301,1383986,2023001434925,42606.0,2023013839861,460848,1,1,42606.0,3,2,38,6,2,200,0,0,6,65,1,10,44400,1,11
2023,202301,1384148,2023001436723,39690.0,2023013841481,231048,1,1,39690.0,0,1,41,3,7,700,1,100,6,63,1,10,50000,1,11
2023,202301,1384310,2023001438628,11502.0,2023013843101,460948,1,1,11502.0,0,1,28,6,1,100,0,0,11,115,1,10,200000,1,11
2023,202301,1384634,2023001442803,23328.0,2023013846341,210148,1,1,23328.0,3,2,37,3,1,100,0,0,8,81,1,10,100000,1,11
2023,202301,1384796,2023001444813,15228.0,2023013847961,230848,1,1,15066.0,0,2,62,5,6,640,0,0,6,63,1,10,42000,1,11
2023,202301,1384958,2023001446920,10368.0,2023013849581,170048,1,1,10368.0,0,2,60,4,1,100,0,0,7,71,1,10,62000,1,11
2023,202301,1385282,2023001451206,22032.0,2023013852821,590848,1,1,21870.0,1,2,48,4,2,200,0,0,6,65,1,10,53000,1,11
2023,202301,1385444,2023001453367,8424.0,2023013854441,50148,1,1,8424.0,0,1,60,1,1,100,0,0,6,63,1,10,98000,1,11
2023,202301,1385444,2023001453367,8424.0,2023013854441,50148,1,2,8100.0,0,2,60,1,1,100,0,0,6,63,1,10,15000,1,11
2023,202301,1385768,2023001457372,22356.0,2023013857681,460948,1,1,22356.0,5,1,45,1,8,826,1,100,2,23,1,10,0,1,11
2023,202301,1385768,2023001457372,22356.0,2023013857681,460948,1,2,20412.0,5,2,43,1,8,826,1,100,2,23,1,10,15000,1,11
2023,202301,1385768,2023001457372,22356.0,2023013857681,460948,1,3,23652.0,0,2,21,6,8,826,1,100,7,71,1,10,2000,1,11
2023,202301,1385768,2023001457372,22356.0,2023013857681,460948,1,9,21384.0,0,1,20,6,8,826,1,100,6,63,1,10,24000,1,11
2023,202301,1385930,2023001459416,13932.0,2023013859301,490248,1,1,13932.0,0,2,36,1,6,640,0,0,10,101,1,10,80000,1,11
2023,202301,1385930,2023001459416,13932.0,2023013859301,490248,1,2,15390.0,0,1,36,1,6,640,0,0,10,101,1,10,70000,1,11
2023,202301,1385930,2023001459416,13932.0,2023013859301,490248,1,3,9558.0,1,2,61,4,6,640,0,0,6,63,1,10,60000,1,11
2023,202301,1386254,2023010034550,2592.0,2023013862541,500049,4,1,2592.0,0,2,19,6,4,400,0,0,7,71,1,10,13000,1,11
2023,202301,1387226,2023010145633,7290.0,2023013872261,3501249,4,1,7290.0,0,2,23,6,1,100,0,0,7,71,1,10,10000,1,11
2023,202301,1387550,2023000003214,5508.0,2023013875501,4900249,1,2,4536.0,0,1,48,6,1,100,0,0,10,101,1,10,16800,1,11
2023,202301,1387550,2023000003214,5508.0,2023013875501,4900249,1,3,4050.0,0,1,32,4,1,100,0,0,7,71,1,10,28800,1,11
2023,202301,1387712,2023000022974,56862.0,2023013877121,3501349,1,1,56862.0,2,1,48,4,7,700,1,100,1,15,1,10,50000,1,11
2023,202301,1387712,2023000022974,56862.0,2023013877121,3501349,1,2,32886.0,0,1,28,6,7,700,1,100,2,26,1,10,45000,1,11
2023,202301,1387874,2023000042972,9882.0,2023013878741,3501549,1,1,9882.0,0,2,31,6,1,100,0,0,11,115,1,10,128000,1,11
2023,202301,1388036,2023000062784,42444.0,2023013880361,3501149,1,1,42444.0,0,1,32,6,1,100,0,0,10,101,1,10,43000,1,11
2023,202301,1388198,2023000084370,9882.0,2023013881981,5700149,1,1,9720.0,1,2,54,1,1,100,0,0,6,65,1,10,5800,1,11
2023,202301,1388198,2023000084370,9882.0,2023013881981,5700149,1,2,6804.0,1,1,51,1,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,1388198,2023000084370,9882.0,2023013881981,5700149,1,3,8586.0,0,2,23,6,1,100,0,0,6,63,1,10,20000,1,11
2023,202301,1388684,2023000143081,33210.0,2023013886841,1300049,1,1,33210.0,2,1,31,1,7,700,4,423,6,65,1,10,80000,1,11
2023,202301,1388684,2023000143081,33210.0,2023013886841,1300049,1,2,35964.0,2,2,31,1,7,700,1,100,6,63,1,10,25000,1,11
2023,202301,1388846,2023000162115,11016.0,2023013888461,3501549,1,1,11016.0,1,1,48,1,6,663,0,0,10,101,1,10,13500,1,11
2023,202301,1388846,2023000162115,11016.0,2023013888461,3501549,1,2,12636.0,1,2,43,1,6,663,0,0,6,63,1,10,148000,1,11
2023,202301,1388846,2023000162115,11016.0,2023013888461,3501549,1,3,13770.0,0,1,25,6,6,663,0,0,6,65,1,10,7500,1,11
2023,202301,1389008,2023000182644,5022.0,2023013890081,3501749,1,1,5022.0,0,2,59,1,1,100,0,0,7,71,1,10,4800,1,11
2023,202301,1389656,2023000265611,9882.0,2023013896561,5700249,1,1,9882.0,1,2,32,1,1,100,0,0,11,114,1,10,115000,1,11
2023,202301,1389656,2023000265611,9882.0,2023013896561,5700249,1,2,8100.0,1,1,33,1,1,100,0,0,11,114,1,10,151000,1,11
2023,202301,1389818,2023000285631,17658.0,2023013898181,5300049,1,2,17010.0,3,2,35,1,1,100,0,0,11,114,1,10,85000,1,11
2023,202301,1389980,2023000305934,3564.0,2023013899801,2100049,1,1,3564.0,0,1,65,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,1390142,2023000324973,45360.0,2023013901421,3501249,1,1,45360.0,0,1,35,6,1,100,0,0,10,101,1,10,70000,1,11
2023,202301,1390142,2023000324973,45360.0,2023013901421,3501249,1,2,39528.0,0,2,34,6,1,100,0,0,11,114,1,10,60000,1,11
2023,202301,1390304,2023000345369,4050.0,2023013903041,2100049,1,1,4050.0,0,2,53,1,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,1390628,2023000383161,10044.0,2023013906281,3501449,1,1,9882.0,1,2,49,4,7,700,2,200,8,81,1,10,32000,1,11
2023,202301,1390628,2023000383161,10044.0,2023013906281,3501449,1,2,7452.0,0,2,24,6,7,700,0,0,6,63,1,10,8500,1,11
2023,202301,1390628,2023000383161,10044.0,2023013906281,3501449,1,3,7128.0,0,1,40,3,7,700,0,0,6,63,1,10,75000,1,11
2023,202301,1390628,2023000383161,10044.0,2023013906281,3501449,1,4,8910.0,0,1,21,6,7,700,0,0,7,71,1,10,24000,1,11
2023,202301,1390790,2023000404110,10206.0,2023013907901,4900249,1,1,10206.0,0,2,27,6,1,100,0,0,8,81,1,10,38200,1,11
2023,202301,1390790,2023000404110,10206.0,2023013907901,4900249,1,2,11826.0,0,2,21,6,1,100,0,0,6,63,1,10,26300,1,11
2023,202301,1390790,2023000404110,10206.0,2023013907901,4900249,1,3,9882.0,0,1,21,6,1,100,0,0,6,63,1,10,45900,1,11
2023,202301,1390952,2023000423550,24624.0,2023013909521,3501449,1,1,24624.0,1,1,24,1,1,100,0,0,7,71,1,12,7800,1,11
2023,202301,1390952,2023000423550,24624.0,2023013909521,3501449,1,2,21546.0,1,2,24,1,1,100,0,0,8,81,1,10,28900,1,11
2023,202301,1391114,2023000441786,12960.0,2023013911141,5300049,1,1,13122.0,3,1,39,1,1,100,0,0,8,81,1,10,60000,1,11
2023,202301,1391114,2023000441786,12960.0,2023013911141,5300049,1,2,12798.0,3,2,35,1,1,100,0,0,8,81,1,10,20000,1,11
2023,202301,1391276,2023000459945,5346.0,2023013912761,4900249,1,1,5184.0,5,1,43,1,1,100,0,0,11,116,1,10,100000,1,11
2023,202301,1391276,2023000459945,5346.0,2023013912761,4900249,1,2,5346.0,5,2,44,1,1,100,0,0,11,114,1,10,25000,1,11
2023,202301,1391438,2023000481504,15552.0,2023013914381,3501349,1,1,15552.0,3,1,34,1,8,818,0,0,6,63,1,10,47000,1,11
2023,202301,1391438,2023000481504,15552.0,2023013914381,3501349,1,6,14742.0,2,1,43,1,8,818,0,0,6,63,1,10,0,1,11
2023,202301,1391600,2023000501314,11016.0,2023013916001,3501549,1,1,11016.0,0,1,59,1,1,100,0,0,10,101,1,10,125000,1,11
2023,202301,1391600,2023000501314,11016.0,2023013916001,3501549,1,2,9720.0,0,2,55,1,1,100,0,0,10,101,1,10,123000,1,11
2023,202301,1391924,2023000542653,16686.0,2023013919241,1100449,1,1,16686.0,2,2,37,1,1,100,0,0,11,114,1,10,0,1,11
2023,202301,1391924,2023000542653,16686.0,2023013919241,1100449,1,2,16524.0,2,1,40,1,1,100,0,0,10,101,1,10,180000,1,11
2023,202301,1392248,2023000583254,3240.0,2023013922481,500049,1,2,3240.0,6,1,41,1,1,100,0,0,11,114,1,10,0,1,11
2023,202301,1392410,2023000604367,12474.0,2023013924101,5700249,1,1,12474.0,4,2,39,3,1,100,0,0,6,63,1,10,16000,1,11
2023,202301,1392734,2023000645860,21384.0,2023013927341,5300049,1,1,21546.0,0,1,56,1,1,100,0,0,11,116,1,10,250000,1,11
2023,202301,1392734,2023000645860,21384.0,2023013927341,5300049,1,2,17334.0,0,2,52,1,1,100,0,0,6,65,1,10,38000,1,11
2023,202301,1392896,2023000664571,24138.0,2023013928961,3501449,1,1,24138.0,0,1,50,4,3,340,1,100,6,63,1,10,26000,1,11
2023,202301,1393058,2023000681932,8586.0,2023013930581,3501349,1,1,8586.0,2,1,25,6,7,700,1,100,0,2,1,12,40000,1,11
2023,202301,1393058,2023000681932,8586.0,2023013930581,3501349,1,4,9396.0,0,2,27,4,7,700,1,100,6,63,1,10,40000,1,11
2023,202301,1393706,2023000757114,14418.0,2023013937061,4900449,1,2,13446.0,0,2,54,1,1,100,0,0,8,81,1,10,30000,1,11
2023,202301,1393868,2023000780197,13284.0,2023013938681,3500949,1,1,13284.0,1,1,37,1,1,100,0,0,10,101,1,10,110000,1,11
2023,202301,1393868,2023000780197,13284.0,2023013938681,3500949,1,2,9072.0,1,2,32,1,1,100,0,0,11,114,1,10,190000,1,11
2023,202301,1393868,2023000780197,13284.0,2023013938681,3500949,1,4,9234.0,0,2,19,6,1,100,0,0,6,63,1,10,16000,1,11
2023,202301,1394030,2023000800879,36936.0,2023013940301,5300049,1,1,36936.0,3,1,44,1,8,802,0,0,7,71,1,10,83000,1,11
2023,202301,1394030,2023000800879,36936.0,2023013940301,5300049,1,2,20250.0,3,2,42,1,1,100,0,0,6,63,1,10,32200,1,11
2023,202301,1394192,2023000821457,17010.0,2023013941921,5300049,1,3,17982.0,0,1,23,6,1,100,0,0,8,81,1,10,29000,1,11
2023,202301,1394354,2023000839789,1944.0,2023013943541,2100049,1,2,1134.0,0,1,51,4,1,100,0,0,6,64,1,10,50000,1,11
2023,202301,1394516,2023000861150,13770.0,2023013945161,3501749,1,1,13770.0,2,2,53,1,1,100,0,0,10,101,1,10,6000,1,11
2023,202301,1394516,2023000861150,13770.0,2023013945161,3501749,1,2,13446.0,2,1,56,1,1,100,0,0,11,114,1,10,290000,1,11
2023,202301,1394516,2023000861150,13770.0,2023013945161,3501749,1,3,11016.0,0,2,30,6,1,100,0,0,6,63,1,10,20000,1,11
2023,202301,1394678,2023000879476,11988.0,2023013946781,3500949,1,3,9072.0,0,2,18,6,1,100,0,0,6,63,1,10,400,1,11
2023,202301,1394678,2023000879476,11988.0,2023013946781,3500949,1,6,11988.0,0,1,64,4,1,100,0,0,6,63,1,10,90000,1,11
2023,202301,1394840,2023000898885,2592.0,2023013948401,300049,1,1,2592.0,1,2,54,1,1,100,0,0,6,63,1,10,34000,1,11
2023,202301,1394840,2023000898885,2592.0,2023013948401,300049,1,2,2592.0,1,1,58,1,1,100,0,0,6,63,1,10,60000,1,11
2023,202301,1394840,2023000898885,2592.0,2023013948401,300049,1,3,3078.0,0,1,22,1,1,100,0,0,6,64,1,10,90000,1,11
2023,202301,1394840,2023000898885,2592.0,2023013948401,300049,1,4,1944.0,0,2,21,1,1,100,0,0,6,64,1,12,30000,1,11
2023,202301,1395164,2023000938640,6318.0,2023013951641,4900149,1,1,6156.0,2,1,44,1,1,100,0,0,7,71,1,10,112000,1,11
2023,202301,1395164,2023000938640,6318.0,2023013951641,4900149,1,2,5832.0,2,2,38,1,1,100,0,0,7,71,1,10,5000,1,11
2023,202301,1395326,2023000958010,29160.0,2023013953261,5700249,1,1,28998.0,1,2,26,1,1,100,0,0,10,101,1,12,80000,1,11
2023,202301,1395326,2023000958010,29160.0,2023013953261,5700249,1,2,26406.0,1,1,25,1,1,100,0,0,8,81,1,10,31700,1,11
2023,202301,1395650,2023000996000,2430.0,2023013956501,2100049,1,1,2430.0,1,2,56,1,1,100,0,0,11,114,1,10,74000,1,11
2023,202301,1395650,2023000996000,2430.0,2023013956501,2100049,1,2,2106.0,1,1,61,1,1,100,0,0,6,63,1,10,109000,2,20
2023,202301,1395650,2023000996000,2430.0,2023013956501,2100049,1,3,1782.0,0,1,28,6,1,100,0,0,6,63,1,10,53000,1,11
2023,202301,1395812,2023001016241,36936.0,2023013958121,4900149,1,1,37098.0,5,2,29,1,1,100,0,0,6,63,1,10,17000,1,11
2023,202301,1395812,2023001016241,36936.0,2023013958121,4900149,1,2,45036.0,5,1,29,1,1,100,0,0,6,63,1,10,120000,1,11
2023,202301,1396460,2023001094555,12312.0,2023013964601,500049,1,2,16362.0,0,2,61,1,1,100,0,0,10,101,1,10,57000,1,11
2023,202301,1396622,2023001111810,29484.0,2023013966221,1300049,1,3,27054.0,0,1,24,6,1,100,0,0,6,63,1,10,5000,1,11
2023,202301,1396784,2023001131545,9720.0,2023013967841,4900149,1,2,11340.0,1,1,65,1,1,100,0,0,10,101,1,10,155000,1,11
2023,202301,1396784,2023001131545,9720.0,2023013967841,4900149,1,3,8100.0,1,1,39,2,1,100,0,0,7,71,1,10,68000,1,11
2023,202301,1396784,2023001131545,9720.0,2023013967841,4900149,1,4,12798.0,0,1,20,6,1,100,0,0,6,63,1,10,25000,1,11
2023,202301,1396946,2023001152393,8586.0,2023013969461,3501349,1,1,8748.0,2,2,40,4,7,700,4,426,10,101,1,10,68000,1,11
2023,202301,1397108,2023001174247,43902.0,2023013971081,3501649,1,1,43902.0,0,2,29,1,1,100,1,100,6,63,1,10,76000,1,11
2023,202301,1397108,2023001174247,43902.0,2023013971081,3501649,1,2,37098.0,0,1,35,1,1,100,0,0,10,101,1,10,83000,1,11
2023,202301,1397270,2023001190975,53622.0,2023013972701,3501549,1,1,53622.0,0,2,30,6,1,100,0,0,7,71,1,10,11600,1,11
2023,202301,1397270,2023001190975,53622.0,2023013972701,3501549,1,2,69012.0,0,1,23,6,2,200,1,100,6,63,1,10,28000,1,11
2023,202301,1397594,2023001232652,7614.0,2023013975941,4900449,1,1,7614.0,1,1,54,1,1,100,0,0,11,114,1,10,106000,2,20
2023,202301,1397594,2023001232652,7614.0,2023013975941,4900449,1,2,6642.0,1,2,51,1,1,100,0,0,7,71,1,10,35000,1,11
